First Name,Last Name,Image,School,Source
Yat,Li,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7LTJBnUAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=7LTJBnUAAAAJ
Charles,Vaske,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=fp4NyR0AAAAJ
Benedict,Paten,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=V-pBZI8AAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=V-pBZI8AAAAJ
Yang,Liu,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jKrIVCIAAAAJ&citpid=19,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=jKrIVCIAAAAJ
Hao,Ye,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ok7OWEAAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ok7OWEAAAAAJ
Susan,Carpenter,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HS32tIYAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=HS32tIYAAAAJ
Stacy M.,Philpott,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ohyI73YAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ohyI73YAAAAJ
Chris,Wilmers,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BmMiz5EAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=BmMiz5EAAAAJ
James,Ackman,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qtmtHEUAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=qtmtHEUAAAAJ
Elise,Knittle,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=jnzMGi8AAAAJ
David O.,Jones,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=hhmkRHYAAAAJ
Jairo Velasco,Jr.,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YySNkzIAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=YySNkzIAAAAJ
James,Davis,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BDYIAe4AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=BDYIAe4AAAAJ
Stefano,Profumo,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4I8EuFkAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=4I8EuFkAAAAJ
Marc,Perry,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DBGk47kAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=DBGk47kAAAAJ
Balaji,Sundararaman,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1Rh21JIAAAAJ&citpid=6,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=1Rh21JIAAAAJ
A. Marm,Kilpatrick,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eXw9gEgAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=eXw9gEgAAAAJ
Hervé,Grabas,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=TzrsEZkAAAAJ
Peter,Weiss-Penzias,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MLrdmLcAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=MLrdmLcAAAAJ
Jacob M.,Pasner,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WPRDseIAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=WPRDseIAAAAJ
T.,Hung,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=VZOCy24AAAAJ
Slawek,Tulaczyk,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=nmL3P2kAAAAJ
Donald,Wittman,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=1rxf_eIAAAAJ
Magy Seif,El-Nasr,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SwzKJ0kAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=SwzKJ0kAAAAJ
