First Name,Last Name,Image,School,Source
Daniel K.,Okamoto,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5HtXyxYAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5HtXyxYAAAAJ
Shayan,Hosseinzadeh,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=v3stWKwAAAAJ
GIREEJA,RANADE,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=XBjhKdoAAAAJ
MD,Daub,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sG_56iEAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=sG_56iEAAAAJ
Michelle Hoda,Wilkerson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=twy43yEAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=twy43yEAAAAJ
Alexander,Zech,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8JgNvxsAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=8JgNvxsAAAAJ
Alexander D.,Scouras,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5y5D-0wAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5y5D-0wAAAAJ
Kuan,Fang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=BZBkjNYAAAAJ&citpid=10,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BZBkjNYAAAAJ
Marie A.,Mayer,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=S65aT0YAAAAJ
Brian,Harding,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LNlPaJEAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LNlPaJEAAAAJ
Jessica,Avva,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UfdN-f8AAAAJ
Hijai R,Shin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dQxXEV4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=dQxXEV4AAAAJ
Marek K,Jakubowski,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5Kc75vUAAAAJ
Mina,Narouz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YT8DmJ4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YT8DmJ4AAAAJ
Nikki,Jones,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=AfYdA5AAAAAJ
Amy Elizabeth,Shyer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aenu5gUAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=aenu5gUAAAAJ
Susan,Fawcett,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZFO9QY4AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ZFO9QY4AAAAJ
Abigail De,Kosnik,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sCHDg1cAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=sCHDg1cAAAAJ
Bethany Lyles,Goldblum,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1UDY3kQAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1UDY3kQAAAAJ
Benjamin,Barbrel,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=h81PtVYAAAAJ
Ana,Martins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GPU7R-EAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=GPU7R-EAAAAJ
Yumeng,Liu,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=dL-UPmAAAAAJ
Byeonghee,Yu,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=HwwgshcAAAAJ
Juliana de Lima,Matos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Bf3uuhcAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Bf3uuhcAAAAJ
Mehmet Selim,Gunay,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wlpfjKUAAAAJ
Jocelyne,GUILBAULT,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YfXX2FoAAAAJ
Adi,Lavy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rtCp_w4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=rtCp_w4AAAAJ
Daniel,Mossing,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Dj9FIoIAAAAJ
Sara E.,Moore,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RmXj4sAAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=RmXj4sAAAAAJ
Primal,Wijesekera,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zRQMWrkAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=zRQMWrkAAAAJ
Juana María,Rodríguez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6J88FksAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=6J88FksAAAAJ
Benjamin E.,Rubin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1PlyBgEAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1PlyBgEAAAAJ
Asako,Miyakawa,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=pAwF-K8AAAAJ
Alvaro,Valle,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=H6DKEs8AAAAJ
David,Biancolin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3NvmmAgAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=3NvmmAgAAAAJ
Takanao,Tanaka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6R5ionwAAAAJ&citpid=14,UC Berkeley,https://scholar.google.com/citations?hl=en&user=6R5ionwAAAAJ
Stephanie,Wang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7w24ptsAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7w24ptsAAAAJ
Christine,Rosen,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=EtDeLfYAAAAJ
Don,Baron,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=FH3m8DQAAAAJ
Elizabeth M.,Noth,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ctHzB0sAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ctHzB0sAAAAJ
Mikey,Mohan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=IH-147kAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=IH-147kAAAAJ
Jason,Kong,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ViA6DyEAAAAJ
Evgeny,Fomin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ec0MgpYAAAAJ
Eric,Love,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ANVaVnwAAAAJ
Siqi WANG,(王思齐),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vAqroAIAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=vAqroAIAAAAJ
Chloé,Baldasseroni,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=GkSA2x8AAAAJ
Christopher J.,Schell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2Apd-t8AAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=2Apd-t8AAAAJ
Jae Won,Do,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=IuCn-7YAAAAJ
Bo Z,Xu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7mALs9YAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7mALs9YAAAAJ
"Kuno Kasak,",PhD,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=eNGoaQgAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=eNGoaQgAAAAJ
Yoo-Sung,Ko,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=h16MDmQAAAAJ
Rena,Dorph,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-qM9icUAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=-qM9icUAAAAJ
Karl,Pertsch,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3oe0I0QAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=3oe0I0QAAAAJ
Patrick A,Dunn,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=mVe8w9IAAAAJ
Jonathon,Witte,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Z8vT9y8AAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Z8vT9y8AAAAJ
Alejandro,Schuler,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YbsggPYAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YbsggPYAAAAJ
Yoko,HASEGAWA,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=tJinsfgAAAAJ
Bryce,Kobrin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bQOv1IEAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=bQOv1IEAAAAJ
Jacob F.,Pollock,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=D1UBeo4AAAAJ
