First Name,Last Name,Image,School,Source
Arpita,Singh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1O9oM1cAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=1O9oM1cAAAAJ
Siddharth,Seth,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QDEa50oAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=QDEa50oAAAAJ
Yuxin,Tian,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xw1oePkAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=xw1oePkAAAAJ
Marc Francis M.,Labata,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=s5dyosUAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=s5dyosUAAAAJ
Andy,Wan,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=vX1G_yYAAAAJ
Bailey D.,Morrison,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=BJ5bF6YAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=BJ5bF6YAAAAJ
Joanna Farrer,Mackie,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=MEJgiZ0AAAAJ
Melissa,Thaw,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=REtwK9MAAAAJ&citpid=10,UC Merced,https://scholar.google.com/citations?hl=en&user=REtwK9MAAAAJ
Shahriyar,Hekmat,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3AE0MFMAAAAJ&citpid=10,UC Merced,https://scholar.google.com/citations?hl=en&user=3AE0MFMAAAAJ
Thaís Zanatta,Benoit,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hOmVRl0AAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=hOmVRl0AAAAJ
Oana Alexandra,David,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=zxWHBNcAAAAJ
Catherine,Ghosh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k365UEIAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=k365UEIAAAAJ
"Ayon Karmakar,",Ph.D.,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UkYdDFoAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=UkYdDFoAAAAJ
Amir,Kouravand,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=twpecq8AAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=twpecq8AAAAJ
Alejandro,Gutiérrez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sVRfNSgAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=sVRfNSgAAAAJ
Ali,Hassanzadeh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NDhjq50AAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=NDhjq50AAAAJ
Alexander,Deary,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=dwMwdOgAAAAJ
David,Morgan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2CIpvKUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=2CIpvKUAAAAJ
Hsin-Ping,Huang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nGCt2tkAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=nGCt2tkAAAAJ
Marieke,Visser,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YtCNs6YAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=YtCNs6YAAAAJ
Tom Kim,(金談),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WlrQILQAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=WlrQILQAAAAJ
Tafadzwa Joseph,Dube,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pAUfDC8AAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=pAUfDC8AAAAJ
Maia,Powell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dnUbfVsAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=dnUbfVsAAAAJ
Ayush,Pandey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dl98f5UAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=dl98f5UAAAAJ
"Weththasinghage Don Amith,",Ph.D.,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GoY-d6EAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=GoY-d6EAAAAJ
