First Name,Last Name,White,Black,Asian,Other,Prediction,Confidence,Ground_Truth
Dairon,Blanco,1.31e-05,0.99766314,7.65e-05,2.94e-06,Black,0.99766314,Black
Dakota,Hudson,0.682397008,5.91e-05,0.000195682,0.040446833,White,0.682397008,White
Dallas,Keuchel,0.297979534,0.001805052,0.000245542,0.023690209,Other,0.671880186,White
Dalton,Guthrie,0.327763289,0.000316439,0.000766697,0.005960963,Other,0.660456538,Other
Damon,Jones,0.999178588,4.81e-07,3.05e-06,0.000227402,White,0.999178588,White
Dane,Dunning,0.002952156,1.59e-05,0.000288864,8.13e-05,Asian,0.743834019,Asian
Daniel,Bard,0.977505744,3.47e-06,1.82e-05,0.002883038,White,0.977505744,White
Daniel,Castano,0.870775163,3.01e-05,8.3e-05,0.043179411,White,0.870775163,White
Daniel,Duarte,0.017946515,0.000706871,0.000475354,0.028220406,Other,0.916077197,Other
Daniel,Hudson,0.858136773,3.88e-05,3.22e-05,0.00857002,White,0.858136773,White
Daniel,Lynch,0.997354746,5.16e-07,2.86e-06,0.000570804,White,0.997354746,White
Daniel,Mengden,0.98487401,2.31e-06,4.44e-06,0.007354141,White,0.98487401,White
Daniel,Norris,0.999047935,4.56e-07,2.01e-06,0.000238055,White,0.999047935,White
Daniel,Vogelbach,0.881845832,7.05e-06,0.000270375,0.002906401,White,0.881845832,White
Danny,Coulombe,0.998925984,3.62e-08,2.96e-06,0.000341195,White,0.998925984,White
Danny,Jansen,0.999685526,4.01e-07,1.87e-06,0.000123126,White,0.999685526,White
Danny,Mendick,0.91984123,1.08e-05,2.68e-05,0.003716994,White,0.91984123,White
Danny,Young,0.251923501,0.000189891,0.000296905,0.044833992,Other,0.683065832,White
Dansby,Swanson,0.990929663,2.28e-06,3.91e-06,0.00118307,White,0.990929663,White
Darick,Hall,0.004654708,0.020211244,0.000792158,0.000168307,Other,0.938154101,White
Darin,Ruf,0.994617641,1.81e-07,6.24e-06,8.5e-05,White,0.994617641,White
Darren,O'Day,0.965135336,4.97e-05,0.000131937,0.008979374,White,0.965135336,White
Daulton,Jefferies,0.984086215,3e-06,5.02e-05,0.001621039,White,0.984086215,White
Daulton,Varsho,0.659258068,4.73e-05,0.000567079,0.010421044,White,0.659258068,White
Dauri,Moreta,2.01e-05,0.998224914,2.71e-05,1.74e-05,Black,0.998224914,Black
David,Bednar,0.983287096,7.27e-06,6.06e-05,0.003160546,White,0.983287096,White
David,Bote,0.997873545,1.94e-06,8.81e-06,0.000689338,White,0.997873545,White
David,Fletcher,0.755907774,0.000389025,0.000834881,0.058885459,White,0.755907774,White
David,Hensley,0.987289727,7.88e-07,1.53e-05,0.005945893,White,0.987289727,White
David,MacKinnon,0.998044491,1.25e-06,2.68e-05,0.000848237,White,0.998044491,White
David,McKay,0.999563038,1.85e-07,2.35e-06,0.000186354,White,0.999563038,White
David,Peralta,0.018000949,0.006054976,0.000786276,6.49e-05,Other,0.966633379,Other
David,Peterson,0.990453959,2.54e-06,2.59e-05,0.001232954,White,0.990453959,White
David,Phelps,0.969649136,2.75e-06,7.56e-05,0.008022644,White,0.969649136,White
David,Price,0.028323598,0.041161418,0.000360376,0.004817156,Other,0.59566766,White
David,Robertson,0.999106824,1.39e-07,5.1e-07,0.000116044,White,0.999106824,White
David,Villar,0.035133563,0.004549852,0.000705197,0.00123464,Other,0.948807061,Other
Davis,Martin,0.93746841,2.93e-05,0.000109808,0.003723554,White,0.93746841,White
Daz,Cameron,5.03e-06,0.999028087,8.41e-05,9.03e-07,Black,0.999028087,Black
Dean,Kremer,0.943269312,2.3e-05,7.06e-05,0.017665733,White,0.943269312,White
Dee,Strange-Gordon,4.7e-07,0.999922752,5.38e-07,6.53e-07,Black,0.999922752,Black
Dennis,Santana,0.001365317,0.431626052,0.001272684,0.001069288,Black,0.431626052,Black
Denyi,Reyes,0.009154932,0.011952649,0.014073861,0.003777041,Other,0.495377451,Black
Derek,Hill,0.001094981,0.917595446,9.93e-05,2.28e-05,Black,0.917595446,Black
Derek,Law,0.996638179,1.28e-06,2.34e-05,0.001168456,White,0.996638179,White
Deven,Marrero,0.743546486,0.000111811,0.000571466,0.056260757,White,0.743546486,White
Devin,Smeltzer,0.075278327,0.000120957,2.35e-05,0.004698019,Other,0.886838019,White
Devin,Williams,0.003916778,0.071027316,0.003869074,0.000743201,Other,0.863825202,Black
Didi,Gregorius,2.78e-07,0.999706447,2.18e-07,3.9e-07,Black,0.999706447,Black
Diego,Castillo,1.55e-05,0.990553439,1.63e-05,4.35e-06,Black,0.990553439,Black
Dillon,Peters,0.995666981,5.19e-07,3.63e-06,0.001658142,White,0.995666981,White
Dillon,Tate,2.85e-07,0.999466002,2.18e-06,9.8e-08,Black,0.999466002,Black
Dillon,Thomas,0.345850736,0.084390156,0.000239675,0.078457415,Other,0.475484937,Other
Dinelson,Lamet,0.002667899,0.000474635,0.013691708,0.000341825,Asian,0.722502768,Other
Dixon,Machado,0.005879892,0.140734658,0.002010735,0.000707545,Other,0.719321668,Other
DJ,LeMahieu,0.999274313,2.13e-07,1.88e-06,0.000179545,White,0.999274313,White
DJ,Stewart,0.875717282,0.004358503,0.000262709,0.027835108,White,0.875717282,White
DL,Hall,0.824561,7.74e-06,3.89e-05,0.000644396,White,0.824561,White
Domingo,Acevedo,0.001077986,0.8149575,0.000160037,0.007917354,Black,0.8149575,Black
Domingo,Tapia,4.99e-07,0.999832749,4.96e-06,9.77e-08,Black,0.999832749,Black
Dominic,Leone,0.979977429,8.23e-07,7.44e-06,0.005378113,White,0.979977429,White
Dominic,Smith,0.000548765,0.903766692,0.000376848,0.000650071,Black,0.903766692,Black
Donny,Sands,0.688418746,5.14e-05,0.000977276,0.107533216,White,0.688418746,White
Donovan,Solano,0.005365066,0.003746385,0.001303951,0.005737649,Asian,0.633749485,Other
Donovan,Walton,0.958388865,9.18e-07,4.85e-05,0.006946006,White,0.958388865,White
Drew,Carlton,0.999769628,2.57e-08,4.83e-07,5.3e-05,White,0.999769628,White
Drew,Ellis,0.969696522,4e-06,2.58e-06,0.000841116,White,0.969696522,White
Drew,Hutchison,0.996776402,3.98e-07,5.22e-06,0.000468432,White,0.996776402,White
Drew,Jackson,0.998908758,5.58e-08,6.1e-07,6.89e-05,White,0.998908758,White
Drew,Rasmussen,0.999256313,1.88e-07,1.59e-06,0.000198468,White,0.999256313,White
Drew,Smith,0.999786556,6.25e-08,3.41e-07,9.69e-05,White,0.999786556,White
Drew,Smyly,0.991122961,6.45e-07,3.16e-05,0.003520831,White,0.991122961,White
Drew,Steckenrider,0.99869746,3.75e-07,1.13e-05,0.000440849,White,0.99869746,White
Drew,VerHagen,0.301909864,4.29e-05,1.23e-05,0.019899521,Other,0.676450431,White
Drew,Waters,0.999883771,1.2e-07,6.04e-07,2.5e-05,White,0.999883771,White
Drey,Jameson,0.984719157,3.84e-06,6.84e-05,0.002274463,White,0.984719157,White
Duane,Underwood Jr.,0.003808995,0.024576997,0.007341147,0.000495544,Asian,0.587946355,Black
Dusten,Knight,0.989848435,4.46e-06,5.75e-05,0.002733386,White,0.989848435,White
Dustin,Garneau,0.973164856,9.45e-06,1.71e-05,0.010311962,White,0.973164856,White
Dustin,May,0.948493779,0.000350923,0.001463015,0.003280984,White,0.948493779,White
Dylan,Bundy,0.99964416,9.44e-08,1.95e-07,3.94e-05,White,0.99964416,White
Dylan,Carlson,0.213829622,0.001061156,0.002199798,0.002252965,Other,0.770889878,White
Dylan,Cease,0.233940393,0.000144422,2.72e-05,0.076506026,Other,0.663946569,White
Dylan,Coleman,0.973086178,6.19e-06,1.59e-05,0.011241565,White,0.973086178,White
Dylan,Floro,0.998412848,1.02e-07,1.35e-06,0.000298027,White,0.998412848,White
Dylan,Lee,0.992962062,1.72e-06,1.58e-05,0.001367279,White,0.992962062,White
Dylan,Moore,0.888806641,3.81e-07,1.15e-05,0.009720932,White,0.888806641,White
Easton,McGee,0.999628305,4.07e-07,3.82e-07,0.000164688,White,0.999628305,White
Eddie,Rosario,0.003005142,0.009682883,0.0082007,0.001903574,Asian,0.510823488,Other
Eddy,Alvarez,0.635978281,0.000691426,0.001500895,0.004415686,White,0.635978281,Other
Edmundo,Sosa,0.001065633,0.708991706,0.004662069,5.77e-05,Black,0.708991706,Black
Eduard,Bazardo,0.000572103,0.549865663,0.007480841,0.000199726,Black,0.549865663,Black
Eduardo,Escobar,0.000691083,0.732672155,0.001042714,0.000349642,Black,0.732672155,Black
Eduardo,Rodriguez,0.001036493,0.000399479,0.002929769,8.34e-05,Asian,0.889000058,Black
Edward,Cabrera,5.92e-05,0.981921554,4.09e-05,3.81e-05,Black,0.981921554,Black
Edward,Olivares,0.013344137,0.107403316,0.009279424,0.000627247,Asian,0.43984431,Black
Edwin,Uceta,0.000643099,0.863674164,0.000171233,7.66e-05,Black,0.863674164,Black
Eguy,Rosario,0.000725867,0.874587238,0.001132768,0.001567957,Black,0.874587238,Black
Ehire,Adrianza,0.00959986,0.026731577,0.006423123,0.000462339,Other,0.895671546,Other
Elehuris,Montero,6.95e-07,0.999299765,3.74e-06,4.77e-06,Black,0.999299765,Black
Eli,Morgan,0.55892539,0.000185146,0.000711983,0.022054169,White,0.55892539,White
Eli,White,0.965892136,2.87e-05,5.93e-05,0.009021204,White,0.965892136,White
Elier,Hernandez,1.17e-06,0.998438776,8.72e-06,8.17e-07,Black,0.998438776,Black
Elvin,Rodriguez,0.000155818,0.696010828,0.000132606,0.000176474,Black,0.696010828,Black
Elvis,Andrus,6.3e-05,0.989993989,3.16e-05,1.81e-05,Black,0.989993989,Black
Elvis,Peguero,0.000415519,0.90307337,0.000193254,0.002299288,Black,0.90307337,Black
Emmanuel,Clase,0.006957147,0.251289248,0.001544244,0.000395947,Other,0.514040768,Black
Emmanuel,Rivera,0.355086893,0.00081062,0.002164275,0.005889721,Other,0.631383896,Other
Ender,Inciarte,0.985232592,1.33e-05,4.7e-05,0.001036469,White,0.985232592,White
Enoli,Paredes,3.29e-05,0.937637329,0.001579289,2.91e-05,Black,0.937637329,Black
Enyel,De Los Santos,8.28e-07,0.999813974,2.11e-06,5.16e-07,Black,0.999813974,Black
Eric,Haase,0.504152894,5.29e-07,4.69e-06,0.005304543,White,0.504152894,White
Eric,Hosmer,0.147421524,5.65e-05,0.000303432,0.000668509,Other,0.847713828,White
Eric,Lauer,0.99960655,4.31e-07,3.59e-06,0.000175133,White,0.99960655,White
Eric,Stout,0.911188781,7.44e-06,0.000110714,0.003952126,White,0.911188781,White
Erich,Uelmen,0.988675356,2.16e-06,7.31e-06,0.000245385,White,0.988675356,White
Erick,Fedde,0.999183357,7.88e-07,2.12e-06,0.000367493,White,0.999183357,White
Erik,Swanson,0.999028563,9.72e-08,5.22e-06,0.000416756,White,0.999028563,White
Ernie,Clement,0.790284693,4.92e-05,0.000113532,0.060181256,White,0.790284693,White
Esteban,Quiroz,0.206603423,0.000152518,0.005939448,0.005163905,Other,0.699386954,Other
Esteury,Ruiz,9.96e-05,0.945637643,0.000140766,0.000113212,Black,0.945637643,Black
Estevan,Florial,7.36e-07,0.999738753,6.81e-06,1.31e-06,Black,0.999738753,Black
Ethan,Roberts,0.997333169,3.67e-06,5.65e-05,0.000404978,White,0.997333169,White
Ethan,Small,0.935656726,9.27e-07,3.84e-06,0.002392723,White,0.935656726,White
Evan,Lee,0.995399177,3.2e-06,8.57e-06,0.000232687,White,0.995399177,White
Evan,Longoria,0.971057773,9.68e-06,0.000120104,0.009851974,White,0.971057773,White
Evan,Phillips,0.975404322,5.72e-06,4.8e-05,0.00522301,White,0.975404322,White
Ezequiel,Duran,0.002032352,0.60792315,0.000411639,0.000366799,Black,0.60792315,Black
Ezequiel,Tovar,0.016377164,0.00165797,0.004251121,0.000153751,Other,0.724270165,Other
Fernando,Cruz,0.015691712,0.096911527,0.00028312,0.000597247,Other,0.850960016,Other
Ford,Proctor,0.994780302,6.54e-07,8.01e-06,0.00242158,White,0.994780302,White
Foster,Griffin,0.939485133,6.33e-05,4.21e-05,0.020978721,White,0.939485133,White
Framber,Valdez,0.00071231,0.086689889,0.001430881,0.011483397,Asian,0.727462828,Other
Franchy,Cordero,0.000953062,0.788794339,0.002998689,0.000150031,Black,0.788794339,Black
Francisco,Lindor,1.2e-05,0.997106135,2.02e-05,2e-06,Black,0.997106135,Black
Francisco,Morales,0.02658578,0.000268019,0.003704782,0.001935504,Asian,0.40931657,Other
Frank,Schwindel,0.999213815,1.28e-07,2.94e-06,0.000337709,White,0.999213815,White
Frankie,Montas,0.015230399,0.070089571,0.021626852,0.00077538,Other,0.70386225,Other
Franklin,German,0.294965982,0.001075824,0.000924416,0.040374022,Other,0.656773806,White
Franmil,Reyes,4.15e-07,0.999898672,4.52e-07,1.47e-07,Black,0.999898672,Black
Freddie,Freeman,0.998595536,5.58e-07,9.99e-06,0.000236885,White,0.998595536,White
Freddy,Fermin,0.025840931,9.85e-05,9.87e-05,5.05e-05,Asian,0.69516784,White
Freddy,Peralta,0.005731967,0.230310291,0.002297389,0.004833134,Other,0.453241825,Other
Freddy,Tarnok,0.148648024,0.000169025,0.003772274,0.006889515,Other,0.811347067,Asian
Gabe,Speier,0.999376714,1.22e-07,1.3e-06,0.000251543,White,0.999376714,White
Gabriel,Arias,0.006071905,0.042323716,0.000942629,0.000794001,Other,0.920736074,Other
Gabriel,Moreno,0.02380801,0.000446356,0.000317383,0.014893466,Asian,0.527961969,Other
Garrett,Cleavinger,0.916857898,1.22e-05,6.14e-05,0.007678137,White,0.916857898,White
Garrett,Cooper,0.998500586,2.41e-07,5.4e-06,5.12e-05,White,0.998500586,White
Garrett,Hampson,0.97600162,2.35e-06,0.000103945,0.008055673,White,0.97600162,White
Garrett,Hill,0.999321103,2.66e-08,6.55e-07,0.000115456,White,0.999321103,White
Garrett,Mitchell,0.682261288,2.59e-06,1.93e-05,0.010305763,White,0.682261288,White
Garrett,Richards,0.962474465,8.22e-06,0.000191521,0.004145319,White,0.962474465,White
Garrett,Stubbs,0.062935725,0.00133964,0.000429911,0.007851033,Other,0.916283965,White
Garrett,Whitlock,0.993211389,7.68e-07,7.16e-06,0.001862107,White,0.993211389,White
Gavin,Hollowell,0.989484012,6.54e-06,2.4e-05,0.002312685,White,0.989484012,White
Gavin,Lux,0.997715116,1.52e-07,1.11e-06,0.000419947,White,0.997715116,White
Gavin,Sheets,0.995450914,6.24e-07,3.09e-06,0.001236649,White,0.995450914,White
George,Kirby,0.935312808,3.98e-06,0.00010208,0.031175109,White,0.935312808,White
George,Springer,0.257066518,0.011443038,0.000710705,0.145752758,Other,0.55909723,White
Geraldo,Perdomo,1.19e-05,0.997889459,2.1e-05,3.04e-06,Black,0.997889459,Black
Gerardo,Reyes,0.788640261,9.42e-05,0.000319672,0.059546381,White,0.788640261,Other
Gerrit,Cole,0.998666883,2.79e-07,8e-06,0.00052751,White,0.998666883,White
Giancarlo,Stanton,0.039268106,0.014671098,0.001528199,0.055490334,Other,0.766807556,Other
Gilberto,Celestino,0.006627862,0.594000399,0.000110447,0.005958854,Black,0.594000399,Other
Gio,Urshela,0.065982714,0.002143628,0.000606075,0.001197647,Other,0.877149224,Other
Giovanny,Gallegos,0.319707364,0.000794044,0.000510336,0.004507483,Other,0.652567565,Other
Glenn,Otto,0.994703352,8.77e-07,1.56e-05,0.000855663,White,0.994703352,White
Gleyber,Torres,0.042914968,0.000470094,0.004420002,0.003576842,Other,0.900021851,Other
Gosuke,Katoh,0.000618013,0.000110907,7.74e-05,2.95e-06,Asian,0.68966347,Asian
Graham,Ashcraft,0.958613694,8.57e-06,1.31e-05,0.017726669,White,0.958613694,White
Grayson,Greiner,0.999871254,2.95e-08,3.41e-07,1.28e-05,White,0.999871254,White
Greg,Allen,1.83e-06,0.999347866,4.45e-06,4.45e-07,Black,0.999347866,Black
Greg,Holland,0.968810797,3.01e-06,3.08e-05,0.00124998,White,0.968810797,White
Greg,Weissert,0.302512348,5.11e-05,0.000367158,0.069808215,Other,0.624253273,White
Gregory,Santos,1.28e-05,0.999416471,2.23e-05,1.84e-06,Black,0.999416471,Black
Gregory,Soto,3.84e-06,0.99965632,4.56e-06,2.67e-07,Black,0.99965632,Black
Griffin,Jax,0.746245921,3.05e-05,0.000453915,0.006555113,White,0.746245921,White
Guillermo,Heredia,4.77e-07,0.999883533,5.91e-07,2.98e-07,Black,0.999883533,Black
Gunnar,Henderson,0.999438941,2.16e-07,1.24e-06,9.49e-05,White,0.999438941,White
Hansel,Robles,0.007688536,0.345347375,0.000921795,0.006166168,Other,0.595428884,Other
Hanser,Alberto,1.34e-05,0.998429239,1.51e-06,4.21e-06,Black,0.998429239,Black
Harold,Castro,0.046900116,0.002150313,0.013230658,0.006564737,Other,0.528871417,Other
Harrison,Bader,0.999917507,2.56e-08,2.72e-07,2.87e-05,White,0.999917507,White
Ha-Seong,Kim,0.000382094,1.99e-06,1.5e-05,1.5e-06,Asian,0.936090231,Asian
Hayden,Wesneski,0.999074936,2.08e-07,2.78e-06,0.000175317,White,0.999074936,White
Heath,Hembree,0.986480534,3.1e-06,3.44e-05,0.002007527,White,0.986480534,White
Hector,Neris,2.15e-07,0.999956846,2.89e-06,5.86e-07,Black,0.999956846,Black
Heliot,Ramos,0.000306746,0.857606351,0.000314831,9.67e-05,Black,0.857606351,Black
Hirokazu,Sawamura,0.041998953,0.000407106,0.039839424,0.000433664,Other,0.691012383,Asian
Hoby,Milner,0.846877098,4.13e-05,0.000110414,0.027752033,White,0.846877098,White
Hoy,Park,0.001613266,4.99e-06,5.09e-05,2.11e-05,Asian,0.95704788,Asian
Huascar,Brazoban,6.65e-08,0.99990046,1.38e-06,9.05e-08,Black,0.99990046,Black
Huascar,Ynoa,0.002306571,0.62018007,0.001358835,0.079562873,Black,0.62018007,Other
Humberto,Castellanos,0.21781601,0.001692594,0.000999527,0.119178779,Other,0.655276358,Other
Hunter,Brown,0.993794203,1.09e-06,3.22e-05,0.001045796,White,0.993794203,White
Hunter,Dozier,0.999604166,1.94e-07,1.1e-06,9.91e-05,White,0.999604166,White
Hunter,Gaddis,0.812701404,0.000600863,0.0011647,0.023404252,White,0.812701404,White
Hunter,Greene,1.9e-06,0.999777496,3.61e-06,6.38e-07,Black,0.999777496,Black
Hunter,Harvey,0.975676298,2.94e-06,5.53e-05,0.008455039,White,0.975676298,White
Hunter,Renfroe,0.999502063,1.54e-06,2.85e-06,0.000201304,White,0.999502063,White
Hunter,Strickland,0.938526273,1.02e-05,7.61e-06,0.007419226,White,0.938526273,White
Hyun,Jin Ryu,0.000445644,9.95e-06,0.000116532,2.85e-06,Asian,0.842150569,Asian
Ian,Anderson,0.959012628,5.94e-06,0.000129128,0.012507328,White,0.959012628,White
Ian,Gibaut,0.932014763,1.35e-05,0.000249022,0.015562641,White,0.932014763,White
Ian,Hamilton,0.978026867,1.22e-05,2.8e-05,0.004416169,White,0.978026867,White
Ian,Happ,0.99881953,1.91e-06,1.32e-06,0.000323604,White,0.99881953,White
Ian,Kennedy,0.984183431,1e-05,3.75e-05,0.006698567,White,0.984183431,White
Ildemaro,Vargas,0.054821342,0.001267402,0.002844554,0.000669242,Asian,0.43433553,Other
Isaac,Paredes,0.01906278,0.014851222,0.011089541,0.005878865,Other,0.706696689,Other
Isiah,Kiner-Falefa,0.005608975,2.64e-05,6.64e-05,9.52e-06,Asian,0.636861384,Asian
Israel,Pineda,0.018071156,0.119823061,0.002347573,0.000925933,Other,0.65409863,Other
J.B.,Wendelken,0.997721016,1.42e-06,8e-06,0.000991494,White,0.997721016,White
J.D.,Davis,0.996605396,3.65e-06,1.72e-06,0.001472571,White,0.996605396,White
J.D.,Martinez,0.448200613,0.000117156,0.000126846,0.017196529,Other,0.521966159,Other
J.J.,Matijevic,0.948532701,5.06e-05,0.000161608,0.012421519,White,0.948532701,White
J.P.,Crawford,0.006290677,0.058512758,0.012394471,0.000407042,Other,0.60449326,Black
J.P.,Feyereisen,0.444333434,0.000354135,0.00017551,0.021553829,Other,0.489712983,White
J.T.,Realmuto,0.986370206,1.31e-05,2.81e-05,0.001819349,White,0.986370206,White
Jace,Peterson,0.846874118,7.67e-05,0.00024792,0.012423562,White,0.846874118,White
Jack,Flaherty,0.415873945,0.002057911,0.000471369,0.028742725,Other,0.546232998,White
Jack,Larsen,0.992163301,4.22e-07,9.72e-06,0.002830781,White,0.992163301,White
Jack,Mayfield,0.508457661,0.000985408,0.001218054,0.051437084,White,0.508457661,White
Jack,Suwinski,0.885077059,6.93e-05,0.000185877,0.000597759,White,0.885077059,White
Jackie,Bradley Jr.,1.37e-06,0.999590576,2.65e-06,5.93e-07,Black,0.999590576,Black
Jackson,Kowar,0.995445013,3.05e-06,1.08e-05,0.001947249,White,0.995445013,White
Jackson,Stephens,0.105863422,0.000164187,0.002234465,0.00122624,Asian,0.61166954,White
Jackson,Tetreault,0.99775058,3.56e-06,4.43e-06,0.000969965,White,0.99775058,White
Jacob,Barnes,0.428571552,0.000191237,0.000851633,0.018331619,Other,0.512468994,White
Jacob,deGrom,0.999140382,4.24e-07,1.27e-06,0.000329499,White,0.999140382,White
Jacob,Lemoine,0.767743409,1.68e-07,4.92e-07,0.0005681,White,0.767743409,White
Jacob,Stallings,0.927082837,7.31e-05,5.73e-05,0.004894759,White,0.927082837,White
Jake,Bird,0.947052896,2.44e-07,1.25e-06,0.000497287,White,0.947052896,White
Jake,Brentz,0.961719275,8.37e-05,3.11e-05,0.014902432,White,0.961719275,White
Jake,Burger,0.999127924,2.46e-07,1.31e-06,0.000123289,White,0.999127924,White
Jake,Cave,0.998888791,1.76e-07,7.4e-06,0.000407405,White,0.998888791,White
Jake,Cousins,0.914538383,4.43e-06,4.92e-05,0.00447708,White,0.914538383,White
Jake,Cronenworth,0.999837279,2.88e-07,5.7e-07,1.03e-05,White,0.999837279,White
Jake,Diekman,0.998148799,1.38e-07,2.78e-06,0.000281662,White,0.998148799,White
Jake,Fishman,0.976499021,5.2e-06,8.88e-06,0.002272966,White,0.976499021,White
Jake,Fraley,0.999839187,6.6e-07,6.72e-07,7.05e-05,White,0.999839187,White
Jake,Hager,0.995110691,1.42e-06,1.6e-05,0.001256664,White,0.995110691,White
Jake,Lamb,0.998482764,6.26e-07,6.73e-06,0.00066902,White,0.998482764,White
Jake,Marisnick,0.776887178,1.47e-05,1.16e-05,0.014960908,White,0.776887178,White
Jake,McCarthy,0.987851441,2.12e-06,3.67e-05,0.001018493,White,0.987851441,White
Jake,McGee,0.998372376,1.17e-06,3.7e-06,0.000650862,White,0.998372376,White
Jake,Meyers,0.999638319,1.94e-07,8.77e-07,3.8e-05,White,0.999638319,White
Jake,Odorizzi,0.976596892,7.09e-06,9.84e-06,0.003065967,White,0.976596892,White
Jake,Reed,0.82277143,0.000147047,6.19e-05,0.006264354,White,0.82277143,White
Jake,Walsh,0.158749565,0.001245171,0.00022444,0.00884279,Other,0.680337608,White
Jake,Woodford,0.999638796,1.79e-07,1.95e-06,9.58e-05,White,0.999638796,White
Jakob,Junis,0.603836358,0.000145704,0.000423884,0.002779389,White,0.603836358,White
Jalen,Beeks,0.833881259,1.18e-05,1.97e-05,0.035022415,White,0.833881259,White
James,Kaprielian,0.971801579,1.26e-05,1.71e-05,0.003708692,White,0.971801579,White
James,Karinchak,0.962789536,5.85e-06,9.19e-05,0.001769648,White,0.962789536,White
James,McCann,0.857533097,1.02e-05,7.46e-05,0.001149781,White,0.857533097,White
James,Naile,0.9851408,3.36e-06,2.73e-05,0.005060227,White,0.9851408,White
James,Norwood,0.708567441,5.63e-05,0.000902684,0.000791421,White,0.708567441,White
James,Outman,0.769196808,0.000104837,0.000929756,0.067123331,White,0.769196808,White
Jameson,Taillon,0.998965979,4.97e-07,4.33e-06,0.000493662,White,0.998965979,White
Jandel,Gustave,0.002267965,0.862603962,0.001155192,0.00176095,Black,0.862603962,Black
Janson,Junk,0.9987638,9.32e-08,8.29e-07,0.000320354,White,0.9987638,White
Jared,Koenig,0.999967575,6.08e-08,1.9e-07,6.24e-06,White,0.999967575,White
Jared,Solomon,0.976487219,8.03e-06,1.85e-05,0.002185502,White,0.976487219,White
Jared,Walsh,0.991220176,9.9e-07,1.59e-06,0.001187798,White,0.991220176,White
Jared,Young,0.998821318,7.21e-07,7.3e-06,0.000203062,White,0.998821318,White
Jarred,Kelenic,0.998183429,1.61e-06,1.34e-05,0.000679217,White,0.998183429,White
Jarren,Duran,0.98980999,2.85e-06,1.37e-05,0.002048314,White,0.98980999,White
Jason,Adam,0.986364722,3.14e-06,7.38e-06,0.005306664,White,0.986364722,White
Jason,Alexander,0.763471663,5.25e-05,9.54e-05,0.060046207,White,0.763471663,White
Jason,Castro,0.727997839,3.02e-05,0.000110209,0.072144769,White,0.727997839,White
Jason,Delay,0.990790963,1.8e-06,2.32e-05,0.002800185,White,0.990790963,White
Jason,Foley,0.994210839,5.07e-07,1.36e-06,0.000301843,White,0.994210839,White
Jason,Heyward,4.25e-06,0.999093652,2.6e-06,1.11e-06,Black,0.999093652,Black
Jason,Krizan,0.998753548,8.28e-07,3.57e-06,0.000524774,White,0.998753548,White
Jason,Vosler,0.991916478,2.69e-06,1.25e-05,0.000533424,White,0.991916478,White
Javier,Assad,0.175476596,3.77e-05,0.000661817,0.000112938,Other,0.714484632,Other
Javy,Guerra,0.122173041,0.001994121,0.004231956,0.007096117,Other,0.842998326,Other
Jay,Jackson,4.72e-05,0.946494639,0.001181158,9.19e-05,Black,0.946494639,Black
Jaylin,Davis,3.76e-05,0.997993588,2.9e-05,1.33e-06,Black,0.997993588,Black
Jazz,Chisholm Jr.,1.6e-08,0.999993563,4.9e-08,7.09e-09,Black,0.999993563,Black
Jean,Segura,1.4e-05,0.995781898,4.19e-05,3.92e-06,Black,0.995781898,Black
Jed,Lowrie,0.911392331,1.33e-05,4.52e-05,0.007480514,White,0.911392331,White
Jeff,Brigham,0.997157216,3.08e-06,6.36e-06,0.000765469,White,0.997157216,White
Jeff,Hoffman,0.828422666,6.83e-06,0.000153015,0.040291127,White,0.828422666,White
Jeff,McNeil,0.998501778,1.02e-06,5.85e-06,0.000295282,White,0.998501778,White
Jeffrey,Springs,0.983797252,1.14e-05,9.58e-05,0.003967397,White,0.983797252,White
Jeimer,Candelario,0.004744938,0.152566597,0.008436008,0.007916667,Other,0.348612338,Other
Jerad,Eickhoff,0.840179861,0.000290426,0.000522765,0.009412202,White,0.840179861,White
Jeremiah,Estrada,0.013526385,0.038599748,0.004354828,0.000933282,Other,0.882013857,Other
Jeremy,Beasley,0.911210954,0.000439536,0.000709442,0.004012109,White,0.911210954,White
Jermaine,Palacios,0.026462683,0.004738486,0.001335291,0.008533384,Other,0.752886415,Other
Jesse,Chavez,0.45203203,0.000404906,0.00375826,0.010365155,Other,0.490748405,Other
Jesse,Winker,0.842349052,1.38e-05,3.28e-05,0.010712004,White,0.842349052,White
Jesus,Cruz,0.006173391,0.001363141,0.004060048,8.5e-05,Asian,0.820266008,Other
Jesus,Tinoco,0.040497325,0.01431877,0.005870197,0.12930809,Other,0.74857825,Other
Jeter,Downs,3.61e-05,0.98055011,0.000129799,7.41e-06,Black,0.98055011,Black
Jeurys,Familia,0.006066837,0.496660501,0.020745672,0.004913363,Black,0.496660501,Black
Jharel,Cotton,2e-07,0.999709308,2.97e-07,3.35e-08,Black,0.999709308,Black
Jhoan,Duran,0.011323087,0.016409682,0.000277807,0.000949393,Other,0.931659997,Other
Jhon,Romero,0.005098161,0.00436983,0.021388659,0.000509544,Asian,0.700463951,Other
Jhonathan,Diaz,0.636103511,0.000351279,4.21e-05,0.011344129,White,0.636103511,White
Ji,Hwan Bae,0.000317999,4.68e-06,2.45e-05,9.08e-07,Asian,0.945618451,Asian
