First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
Albert Almora Jr.,,0.08224812895059586,8.870894089341164e-05,0.8877984318824019,0.029864651151001453,Asian
Alcides Escobar,,2.232217593700625e-05,0.9856938123703003,0.013439508024021052,0.0008443253063887823,Black
Alec Bohm,,0.8379689455032349,0.001252107904292643,0.01801751006860286,0.1427614390850067,White
Alec Burleson,,0.1571529656648636,0.19125241041183472,0.08617023937404156,0.5654243528842926,Other
Aledmys D�az,,0.6974737048149109,0.00029703284963034093,0.041329553816467524,0.26089976727962494,White
Alejandro Kirk,,0.007127823308110237,8.065746806096286e-05,0.989187310802663,0.0036041801795363426,Asian
Alex Bregman,,0.9767966866493225,9.427447366761044e-06,0.004644285734684672,0.01854967139661312,White
Alex Call,,0.018553780391812325,0.0006161696510389447,0.9744230951000645,0.006407012828276493,Asian
Alex Claudio,,0.05872396379709244,0.18307606875896454,0.025211045460309833,0.7329889237880707,Other
Alex Cobb,,0.6100821495056152,0.002343524945899844,0.054210878210142255,0.33336352184414864,White
Alex Colom�,,0.0002540810965001583,0.9387447237968445,0.04461735894437879,0.016383739828597754,Black
Alex Dickerson,,0.06611901521682739,0.0010052216239273548,0.8579417825094424,0.0749339903704822,Asian
Alex Faedo,,0.020017573609948158,0.10765686631202698,0.04371041210833937,0.82861512247473,Other
Alex Jackson,,0.08855915069580078,0.0034359011333435774,0.05713950586505234,0.8508653491735458,Other
Alex Kirilloff,,0.2861115038394928,0.00039323882083408535,0.03819132409989834,0.6753039658069611,Other
Alex Lange,,0.9820319414138794,1.9188515580026433e-05,0.00068723746426258,0.017261568922549486,White
Alexis D�az,,2.6589204935589805e-05,0.9644259810447693,0.03387820138595998,0.0016692362951289397,Black
Amir Garrett,,3.0606810469180346e-05,0.06223665922880173,0.9350192456040531,0.0027135053751408122,Asian
Anderson Espinoza,,3.960102912969887e-05,0.011768748983740807,0.9855513702059397,0.002640299680933822,Asian
Andre Jackson,,8.50694123073481e-05,0.9795839190483093,0.017465119890403003,0.002865895032300614,Black
Andrew Bellatti,,0.15636084973812103,0.001026824815198779,0.8194898989750072,0.02312235999852419,Asian
Andrew Benintendi,,0.31363555788993835,0.011591044254601002,0.055615019518882036,0.6191583871841431,Other
Andrew Chafin,,0.32662999629974365,0.033567026257514954,0.41320329741574824,0.22659965604543686,Asian
Andrew Heaney,,0.22261594235897064,0.0012643678346648812,0.009211976546794176,0.7669077217578888,Other
Andrew Kittredge,,0.2290232926607132,0.003021559212356806,0.05195801751688123,0.7159971594810486,Other
Andrew Knapp,,0.3576914668083191,0.0010554203763604164,0.54760906775482,0.09364408999681473,Asian
Andrew Knizner,,0.9926203489303589,4.4028402044204995e-05,0.0007625160760653671,0.00657315831631422,White
Andr�s Gim�nez,,0.08974693715572357,0.02854386530816555,0.11489624623209238,0.7668129447847605,Other
Andy Ib��ez,,5.775479803560302e-05,0.9760332107543945,0.015203314193058759,0.008705748003194458,Black
Angel De Jesus,,4.2282686081307475e-06,0.9979233741760254,0.001837688452724251,0.00023472869679608266,Black
Anthony Alford,,0.000518543238285929,0.9877685904502869,0.008951411466114223,0.002761496521998197,Black
Anthony Banda,,0.03266385942697525,0.0013751505175605416,0.9423027111333795,0.023658296559005976,Asian
Anthony Bass,,0.8947928547859192,0.003349678125232458,0.011730522797734011,0.09012691117823124,White
Anthony Bemboom,,0.5894261598587036,0.03159046545624733,0.036321265855804086,0.3426620811223984,White
Anthony Bender,,0.6378730535507202,0.00042893781210295856,0.029153902549296618,0.33254409581422806,White
Anthony Castro,,1.6616737411823124e-05,0.9846103191375732,0.013651505221787374,0.0017216284177266061,Black
Anthony DeSclafani,,0.6728209853172302,0.0017298217862844467,0.08912890660576522,0.23632035590708256,White
Anthony Gose,,0.003623233875259757,0.9115049242973328,0.013574393524322659,0.07129750086460263,Black
Anthony Kay,,0.32980966567993164,0.0022092803847044706,0.011858150828629732,0.6561229228973389,Other
Aramis Garcia,,0.19468465447425842,0.016104593873023987,0.022875342052429914,0.766335429623723,Other
Archie Bradley,,0.1540083885192871,0.17340420186519623,0.6236970415338874,0.04889037739485502,Asian
Aristides Aquino,,2.122339174093213e-05,0.9972438812255859,0.0025689297253848054,0.00016602928644715576,Black
Aroldis Chapman,,2.6375122615718283e-05,0.9323794841766357,0.06617335276678205,0.0014207824715413153,Black
Ashton Goudeau,,0.7363892793655396,0.0004959279904142022,0.005191312171518803,0.25792350992560387,White
Austin Adams,,0.029721373692154884,0.7894388437271118,0.09361890400759876,0.08722081780433655,Black
Austin Allen,,0.949312150478363,0.0003293992776889354,0.011146310091135092,0.03921208065003157,White
Austin Barnes,,0.0163610577583313,0.005697666667401791,0.5713276055175811,0.4066136912442744,Asian
Austin Brice,,0.7606749534606934,0.0006345335277728736,0.2011780442262534,0.03751235269010067,White
Austin Davis,,0.12591227889060974,0.19475331902503967,0.03743056091479957,0.6419037878513336,Other
Austin Dean,,0.01689819060266018,0.17224590480327606,0.6642209030687809,0.14663493633270264,Asian
Austin Gomber,,0.12546640634536743,0.04514149948954582,0.22804153664037585,0.6013505607843399,Other
Austin Hays,,0.007594337221235037,2.587174458312802e-05,0.9917278497578081,0.0006520094466395676,Asian
Austin Hedges,,0.10066207498311996,0.017878364771604538,0.07777411548886448,0.8036854416131973,Other
Avisa�l Garc�a,,0.05035784840583801,0.0004635199438780546,0.773044935107464,0.1761336864437908,Asian
Bailey Falter,,0.4618901014328003,0.0014906155411154032,0.5080176992923953,0.028601640835404396,Asian
Beau Brieske,,0.9453657865524292,2.987535481224768e-05,0.001635203319892753,0.05296909622848034,White
Ben DeLuzio,,0.001886073499917984,0.9023692011833191,0.07001513801515102,0.02572956425137818,Black
Ben Gamel,,0.39768853783607483,0.03671092167496681,0.38599531119689345,0.17960523441433907,White
Billy Hamilton,,0.0001951492013176903,0.988353431224823,0.006189245730638504,0.005262241465970874,Black
Bo Bichette,,0.0012430766364559531,0.003620370291173458,0.9820770834339783,0.013059413118753582,Asian
Bobby Bradley,,0.0006618244806304574,0.8753326535224915,0.10998035408556461,0.014025166863575578,Black
Bobby Dalbec,,0.0035423273220658302,0.0001397827873006463,0.9766673388076015,0.019650585833005607,Asian
Bowden Francis,,0.6419963240623474,0.0006613165605813265,0.3162985406379448,0.04104385245591402,White
