First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
nana,takagi,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/nana_takagi.jpg
marielle,thompson,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/marielle_thompson.jpg
mariama,jamanka,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/mariama_jamanka.jpg
colby,stevenson,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/colby_stevenson.jpg
hanna,huskova,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/hanna_huskova.jpg
meryeta,odine,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/meryeta_odine.jpg
alexander,terentev,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/alexander_terentev.jpg
shoma,uno,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/shoma_uno.jpg
akito,watabe,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/akito_watabe.jpg
alexander,loginov,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/alexander_loginov.jpg
antoinette,de,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/antoinette_de.jpg
karl,geiger,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/karl_geiger.jpg
franziska,preuss,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/franziska_preuss.jpg
ilia,burov,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/ilia_burov.jpg
mark,nichols,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/mark_nichols.jpg
brad,gushue,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/brad_gushue.jpg
mark,mcmorris,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/mark_mcmorris.jpg
wataru,morishige,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/wataru_morishige.jpg
james,crawford,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/james_crawford.jpg
christine,de,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/christine_de.jpg
dorothea,wierer,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/dorothea_wierer.jpg
havard,lorentzen,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/havard_lorentzen.jpg
sara,mcmanus,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/sara_mcmanus.jpg
frida,karlsson,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/frida_karlsson.jpg
sergey,ridzik,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/sergey_ridzik.jpg
rachel,karker,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/rachel_karker.jpg
vanessa,hinz,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/vanessa_hinz.jpg
wakaba,higuchi,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/wakaba_higuchi.jpg
sena,tomita,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/sena_tomita.jpg
ebba,andersson,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/ebba_andersson.jpg
min,seok,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/min_seok.jpg
semen,elistratov,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/semen_elistratov.jpg
ryuichi,kihara,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/ryuichi_kihara.jpg
kristers,aparjods,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/kristers_aparjods.jpg
nadia,delago,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/nadia_delago.jpg
anastasiia,smirnova,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/anastasiia_smirnova.jpg
teresa,stadlober,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/teresa_stadlober.jpg
sylvia,hoffman,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/sylvia_hoffman.jpg
mathieu,faivre,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/mathieu_faivre.jpg
stephan,leyhe,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/stephan_leyhe.jpg
fanny,smith,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/fanny_smith.jpg
jan,scherrer,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/jan_scherrer.jpg
almida,de,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/almida_de.jpg
justin,kripps,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/justin_kripps.jpg
tess,coady,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/tess_coady.jpg
hanne,desmet,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/hanne_desmet.jpg
daniela,maier,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/daniela_maier.jpg
ikuma,horishima,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/ikuma_horishima.jpg
christoph,hafer,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/christoph_hafer.jpg
vic,wild,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/vic_wild.jpg
kim,boutin,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/kim_boutin.jpg
brittany,bowe,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/brittany_bowe.jpg
john-henry,krueger,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/john-henry_krueger.jpg
alex,ferreira,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/alex_ferreira.jpg
gloria,kotnik,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/gloria_kotnik.jpg
seung,hoon,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/seung_hoon.jpg
angelina,golikova,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/angelina_golikova.jpg
kelly,sildaru,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/kelly_sildaru.jpg
megan,nick,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/megan_nick.jpg
simen,hegstad,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/simen_hegstad.jpg
matthias,sommer,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/matthias_sommer.jpg
wengang,yan,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/wengang_yan.jpg
kimberley,bos,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/kimberley_bos.jpg
krista,parmakoski,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/krista_parmakoski.jpg
sebastian,foss-solevaag,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/sebastian_foss-solevaag.jpg
tatyana,ivanova,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/tatyana_ivanova.jpg
martina,sablikova,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/martina_sablikova.jpg
kokomo,murase,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/kokomo_murase.jpg
dominik,fischnaller,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/dominik_fischnaller.jpg
jesper,tjader,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/jesper_tjader.jpg
markus,eisenbichler,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/markus_eisenbichler.jpg
davide,ghiotto,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/davide_ghiotto.jpg
lukas,greiderer,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/lukas_greiderer.jpg
eliza,tiruma,,,,,,,/Users/ethan/Desktop/Research/Webscrape Olympians/Automated_2022_Olympians/eliza_tiruma.jpg
